Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-;Current range
-0.198974609375;6.48015898363917;-0.000233367919921875;-0.19879150390625;1;1;0.00114686381630599;-0.00311229688301683;1 mA
-0.197906494140625;6.50152098358524;-0.000232513427734375;-0.19775390625;1;2;0.00114686381630599;-0.00311229688301683;1 mA
-0.19683837890625;6.5228829835313;-0.0002318115234375;-0.19671630859375;1;3;0.00114686381630599;-0.00311229688301683;1 mA
-0.195770263671875;6.54424498347737;-0.000231231689453125;-0.195648193359375;1;4;0.00114686381630599;-0.00311229688301683;1 mA
-0.1947021484375;6.56560698342344;-0.00023052978515625;-0.194549560546875;1;5;0.00114686381630599;-0.00311229688301683;1 mA
-0.193634033203125;6.5869689833695;-0.0002298583984375;-0.193511962890625;1;6;0.00114686381630599;-0.00311229688301683;1 mA
-0.19256591796875;6.60833098331557;-0.000229278564453125;-0.192413330078125;1;7;0.00114686381630599;-0.00311229688301683;1 mA
-0.191497802734375;6.62969298326163;-0.0002286376953125;-0.19134521484375;1;8;0.00114686381630599;-0.00311229688301683;1 mA
-0.1904296875;6.6510549832077;-0.00022796630859375;-0.190338134765625;1;9;0.00114686381630599;-0.00311229688301683;1 mA
-0.189361572265625;6.67241698315377;-0.000227325439453125;-0.189239501953125;1;10;0.00114686381630599;-0.00311229688301683;1 mA
-0.18829345703125;6.69377898309983;-0.0002266845703125;-0.18817138671875;1;11;0.00114686381630599;-0.00311229688301683;1 mA
-0.187225341796875;6.7151409830459;-0.000226318359375;-0.187103271484375;1;12;0.00114686381630599;-0.00311229688301683;1 mA
-0.1861572265625;6.73650298299196;-0.0002255859375;-0.186004638671875;1;13;0.00114686381630599;-0.00311229688301683;1 mA
-0.185089111328125;6.75786498293803;-0.000224945068359375;-0.1849365234375;1;14;0.00114686381630599;-0.00311229688301683;1 mA
-0.18402099609375;6.7792269828841;-0.000224365234375;-0.183868408203125;1;15;0.00114686381630599;-0.00311229688301683;1 mA
-0.182952880859375;6.80058898283016;-0.000223968505859375;-0.18280029296875;1;16;0.00114686381630599;-0.00311229688301683;1 mA
-0.181884765625;6.82195098277623;-0.00022332763671875;-0.1817626953125;1;17;0.00114686381630599;-0.00311229688301683;1 mA
-0.180816650390625;6.8433129827223;-0.000222564697265625;-0.1806640625;1;18;0.00114686381630599;-0.00311229688301683;1 mA
-0.17974853515625;6.86467498266836;-0.000222076416015625;-0.179595947265625;1;19;0.00114686381630599;-0.00311229688301683;1 mA
-0.178680419921875;6.88603698261443;-0.0002215576171875;-0.178497314453125;1;20;0.00114686381630599;-0.00311229688301683;1 mA
-0.1776123046875;6.90739898256049;-0.000221038818359375;-0.177520751953125;1;21;0.00114686381630599;-0.00311229688301683;1 mA
-0.176544189453125;6.92876098250656;-0.00022039794921875;-0.1763916015625;1;22;0.00114686381630599;-0.00311229688301683;1 mA
-0.17547607421875;6.95012298245263;-0.000219818115234375;-0.175384521484375;1;23;0.00114686381630599;-0.00311229688301683;1 mA
-0.174407958984375;6.97148498239869;-0.000219268798828125;-0.17425537109375;1;24;0.00114686381630599;-0.00311229688301683;1 mA
-0.17333984375;6.99284698234476;-0.000218902587890625;-0.173187255859375;1;25;0.00114686381630599;-0.00311229688301683;1 mA
-0.172271728515625;7.01420898229082;-0.00021844482421875;-0.17218017578125;1;26;0.00114686381630599;-0.00311229688301683;1 mA
-0.17120361328125;7.03557098223689;-0.000217803955078125;-0.171051025390625;1;27;0.00114686381630599;-0.00311229688301683;1 mA
-0.170135498046875;7.05693298218296;-0.00021728515625;-0.1700439453125;1;28;0.00114686381630599;-0.00311229688301683;1 mA
-0.1690673828125;7.07829498212902;-0.000216888427734375;-0.1689453125;1;29;0.00114686381630599;-0.00311229688301683;1 mA
-0.167999267578125;7.09965698207509;-0.000216400146484375;-0.1678466796875;1;30;0.00114686381630599;-0.00311229688301683;1 mA
-0.16693115234375;7.12101898202116;-0.000215850830078125;-0.16680908203125;1;31;0.00114686381630599;-0.00311229688301683;1 mA
-0.165863037109375;7.14238098196722;-0.000215179443359375;-0.165771484375;1;32;0.00114686381630599;-0.00311229688301683;1 mA
-0.164794921875;7.16374298191329;-0.000214813232421875;-0.164642333984375;1;33;0.00114686381630599;-0.00311229688301683;1 mA
-0.163726806640625;7.18510498185935;-0.000214385986328125;-0.163604736328125;1;34;0.00114686381630599;-0.00311229688301683;1 mA
-0.16265869140625;7.20646698180542;-0.0002138671875;-0.162567138671875;1;35;0.00114686381630599;-0.00311229688301683;1 mA
-0.161590576171875;7.22782898175149;-0.000213226318359375;-0.1614990234375;1;36;0.00114686381630599;-0.00311229688301683;1 mA
-0.1605224609375;7.24919098169755;-0.00021282958984375;-0.160430908203125;1;37;0.00114686381630599;-0.00311229688301683;1 mA
-0.159454345703125;7.27055298164362;-0.0002122802734375;-0.1593017578125;1;38;0.00114686381630599;-0.00311229688301683;1 mA
-0.15838623046875;7.29191498158968;-0.000211669921875;-0.15826416015625;1;39;0.00114686381630599;-0.00311229688301683;1 mA
-0.157318115234375;7.31327698153575;-0.000211456298828125;-0.15716552734375;1;40;0.00114686381630599;-0.00311229688301683;1 mA
-0.15625;7.33463898148182;-0.00021087646484375;-0.156219482421875;1;41;0.00114686381630599;-0.00311229688301683;1 mA
-0.155181884765625;7.35600098142788;-0.0002103271484375;-0.15509033203125;1;42;0.00114686381630599;-0.00311229688301683;1 mA
-0.15411376953125;7.37736298137395;-0.0002099609375;-0.154022216796875;1;43;0.00114686381630599;-0.00311229688301683;1 mA
-0.153045654296875;7.39872498132002;-0.00020953369140625;-0.152923583984375;1;44;0.00114686381630599;-0.00311229688301683;1 mA
-0.1519775390625;7.42008698126608;-0.000209075927734375;-0.15185546875;1;45;0.00114686381630599;-0.00311229688301683;1 mA
-0.150909423828125;7.44144898121215;-0.00020867919921875;-0.150787353515625;1;46;0.00114686381630599;-0.00311229688301683;1 mA
-0.14984130859375;7.46281098115821;-0.000208038330078125;-0.14971923828125;1;47;0.00114686381630599;-0.00311229688301683;1 mA
-0.148773193359375;7.48417298110428;-0.00020745849609375;-0.148651123046875;1;48;0.00114686381630599;-0.00311229688301683;1 mA
-0.147705078125;7.50553498105035;-0.000207122802734375;-0.147552490234375;1;49;0.00114686381630599;-0.00311229688301683;1 mA
-0.146636962890625;7.52689698099641;-0.0002066650390625;-0.146514892578125;1;50;0.00114686381630599;-0.00311229688301683;1 mA
-0.14556884765625;7.54825898094248;-0.00020623779296875;-0.1455078125;1;51;0.00114686381630599;-0.00311229688301683;1 mA
-0.144500732421875;7.56962098088854;-0.00020562744140625;-0.1444091796875;1;52;0.00114686381630599;-0.00311229688301683;1 mA
-0.1434326171875;7.59098298083461;-0.000205078125;-0.143341064453125;1;53;0.00114686381630599;-0.00311229688301683;1 mA
-0.142364501953125;7.61234498078068;-0.00020465087890625;-0.14227294921875;1;54;0.00114686381630599;-0.00311229688301683;1 mA
-0.14129638671875;7.63370698072674;-0.000204010009765625;-0.141204833984375;1;55;0.00114686381630599;-0.00311229688301683;1 mA
-0.140228271484375;7.65506898067281;-0.000203765869140625;-0.140106201171875;1;56;0.00114686381630599;-0.00311229688301683;1 mA
-0.13916015625;7.67643098061887;-0.0002032470703125;-0.1390380859375;1;57;0.00114686381630599;-0.00311229688301683;1 mA
-0.138092041015625;7.69779298056494;-0.0002027587890625;-0.13800048828125;1;58;0.00114686381630599;-0.00311229688301683;1 mA
-0.13702392578125;7.71915498051101;-0.000202392578125;-0.136871337890625;1;59;0.00114686381630599;-0.00311229688301683;1 mA
-0.135955810546875;7.74051698045707;-0.00020184326171875;-0.1358642578125;1;60;0.00114686381630599;-0.00311229688301683;1 mA
-0.1348876953125;7.76187898040314;-0.000201446533203125;-0.13482666015625;1;61;0.00114686381630599;-0.00311229688301683;1 mA
-0.133819580078125;7.78324098034921;-0.0002010498046875;-0.133697509765625;1;62;0.00114686381630599;-0.00311229688301683;1 mA
-0.13275146484375;7.80460298029527;-0.000200714111328125;-0.1326904296875;1;63;0.00114686381630599;-0.00311229688301683;1 mA
