0RPM	0RPM	0RPM	100RPM	100RPM	100RPM	400RPM	400RPM	400RPM	900RPM	900RPM	900RPM	1600RPM	1600RPM	1600RPM	2500RPM	2500RPM	2500RPM
-0.15625	-1.19904E-4	1.1496E-7	-0.15625	-4.5285E-4	1.02264E-4	-0.15625	-4.72168E-4	1.06873E-4	-0.15625	-6.8573E-4	1.5033E-4	-0.15625	-9.78088E-4	2.04315E-4	-0.15625	-0.00112946	2.31506E-4
-0.153809	-1.19385E-4	4.69971E-7	-0.153809	-4.52148E-4	1.01593E-4	-0.153809	-4.7171E-4	1.07117E-4	-0.153809	-6.8573E-4	1.47766E-4	-0.153809	-9.78699E-4	2.05627E-4	-0.153809	-0.00112732	2.32697E-4
-0.151367	-1.19232E-4	1.3797E-7	-0.151367	-4.52179E-4	1.00189E-4	-0.151367	-4.72382E-4	1.05927E-4	-0.151367	-6.8634E-4	1.50604E-4	-0.151367	-9.75647E-4	2.00989E-4	-0.151367	-0.00113007	2.35992E-4
-0.148926	-1.18591E-4	4.44336E-7	-0.148926	-4.5105E-4	1.00189E-4	-0.148926	-4.71405E-4	1.05621E-4	-0.148926	-6.87256E-4	1.50726E-4	-0.148926	-9.67712E-4	1.99432E-4	-0.148926	-0.00113159	2.34955E-4
-0.146484	-1.1853E-4	1.87561E-7	-0.146484	-4.50958E-4	9.92432E-5	-0.146484	-4.71771E-4	1.04187E-4	-0.146484	-6.8634E-4	1.46942E-4	-0.146484	-9.65576E-4	2.00836E-4	-0.146484	-0.00112915	2.34772E-4
-0.144043	-1.17828E-4	3.96118E-7	-0.144043	-4.49615E-4	9.92432E-5	-0.144043	-4.70795E-4	1.05042E-4	-0.144043	-6.83899E-4	1.4624E-4	-0.144043	-9.66797E-4	2.03308E-4	-0.144043	-0.00112915	2.31995E-4
-0.141602	-1.17828E-4	2.22931E-7	-0.141602	-4.49585E-4	9.92126E-5	-0.141602	-4.70917E-4	1.04492E-4	-0.141602	-6.83594E-4	1.47644E-4	-0.141602	-9.70459E-4	2.06268E-4	-0.141602	-0.00113007	2.37701E-4
-0.13916	-1.17188E-4	3.48816E-7	-0.13916	-4.48303E-4	9.92126E-5	-0.13916	-4.69727E-4	1.03699E-4	-0.13916	-6.82983E-4	1.49292E-4	-0.13916	-9.70459E-4	2.03918E-4	-0.13916	-0.00112915	2.33246E-4
-0.136719	-1.17126E-4	2.90466E-7	-0.136719	-4.47906E-4	9.8053E-5	-0.136719	-4.69513E-4	1.03699E-4	-0.136719	-6.83289E-4	1.47705E-4	-0.136719	-9.7229E-4	2.06604E-4	-0.136719	-0.00113129	2.39197E-4
-0.134277	-1.16547E-4	2.89917E-7	-0.134277	-4.46533E-4	9.73206E-5	-0.134277	-4.6875E-4	1.03546E-4	-0.134277	-6.83289E-4	1.48987E-4	-0.134277	-9.73511E-4	2.03918E-4	-0.134277	-0.0011322	2.35138E-4
-0.131836	-1.16364E-4	3.46375E-7	-0.131836	-4.45923E-4	9.75037E-5	-0.131836	-4.68292E-4	1.03912E-4	-0.131836	-6.85425E-4	1.51947E-4	-0.131836	-9.76257E-4	2.05902E-4	-0.131836	-0.00112885	2.32605E-4
-0.129395	-1.15936E-4	2.2406E-7	-0.129395	-4.4516E-4	9.79919E-5	-0.129395	-4.68506E-4	1.04858E-4	-0.129395	-6.86646E-4	1.52252E-4	-0.129395	-9.78088E-4	2.0636E-4	-0.129395	-0.00112457	2.31323E-4
-0.126953	-1.15631E-4	4.13818E-7	-0.126953	-4.44824E-4	9.93042E-5	-0.126953	-4.68689E-4	1.06934E-4	-0.126953	-6.87256E-4	1.4801E-4	-0.126953	-9.77783E-4	2.05933E-4	-0.126953	-0.00111664	2.28058E-4
-0.124512	-1.15356E-4	1.68854E-7	-0.124512	-4.45007E-4	9.98535E-5	-0.124512	-4.69269E-4	1.06567E-4	-0.124512	-6.86035E-4	1.492E-4	-0.124512	-9.75647E-4	2.03247E-4	-0.124512	-0.00111359	2.31628E-4
-0.12207	-1.1496E-4	4.80347E-7	-0.12207	-4.44855E-4	1.01074E-4	-0.12207	-4.68994E-4	1.06628E-4	-0.12207	-6.87256E-4	1.50238E-4	-0.12207	-9.729E-4	2.01477E-4	-0.12207	-0.00112061	2.35748E-4
-0.119629	-1.14777E-4	1.31042E-7	-0.119629	-4.45374E-4	1.00647E-4	-0.119629	-4.69269E-4	1.05133E-4	-0.119629	-6.86951E-4	1.48407E-4	-0.119629	-9.70764E-4	2.00836E-4	-0.119629	-0.00111969	2.31476E-4
-0.117188	-1.14258E-4	4.69055E-7	-0.117188	-4.45343E-4	1.02112E-4	-0.117188	-4.68231E-4	1.04797E-4	-0.117188	-6.86035E-4	1.47827E-4	-0.117188	-9.70764E-4	2.04712E-4	-0.117188	-0.00112427	2.341E-4
-0.114746	-1.14166E-4	1.54846E-7	-0.114746	-4.4635E-4	1.02173E-4	-0.114746	-4.68719E-4	1.04492E-4	-0.114746	-6.8512E-4	1.46637E-4	-0.114746	-9.69543E-4	2.02881E-4	-0.114746	-0.0011261	2.35046E-4
-0.112305	-1.13525E-4	4.31213E-7	-0.112305	-4.46014E-4	1.02692E-4	-0.112305	-4.67987E-4	1.05835E-4	-0.112305	-6.84204E-4	1.48804E-4	-0.112305	-9.69238E-4	2.02881E-4	-0.112305	-0.00112366	2.32208E-4
-0.109863	-1.13586E-4	2.19879E-7	-0.109863	-4.4693E-4	1.01837E-4	-0.109863	-4.68445E-4	1.04919E-4	-0.109863	-6.84509E-4	1.48376E-4	-0.109863	-9.68323E-4	2.01111E-4	-0.109863	-0.00112244	2.34741E-4
-0.107422	-1.12915E-4	3.9978E-7	-0.107422	-4.46594E-4	1.02112E-4	-0.107422	-4.67712E-4	1.05225E-4	-0.107422	-6.83289E-4	1.47949E-4	-0.107422	-9.68323E-4	2.04742E-4	-0.107422	-0.00112152	2.31079E-4
-0.10498	-1.12976E-4	2.5766E-7	-0.10498	-4.47296E-4	1.01715E-4	-0.10498	-4.68201E-4	1.05225E-4	-0.10498	-6.83899E-4	1.4978E-4	-0.10498	-9.67407E-4	2.03125E-4	-0.10498	-0.0011203	2.33917E-4
-0.102539	-1.12335E-4	3.45154E-7	-0.102539	-4.4696E-4	1.01349E-4	-0.102539	-4.67682E-4	1.04919E-4	-0.102539	-6.83594E-4	1.49933E-4	-0.102539	-9.65576E-4	2.03033E-4	-0.102539	-0.00111938	2.31842E-4
-0.100098	-1.12274E-4	3.27789E-7	-0.100098	-4.47968E-4	1.03088E-4	-0.100098	-4.68109E-4	1.05469E-4	-0.100098	-6.83289E-4	1.4621E-4	-0.100098	-9.67102E-4	2.03156E-4	-0.100098	-0.00111633	2.3053E-4
-0.0976563	-1.11816E-4	2.89703E-7	-0.0976563	-4.48364E-4	1.03729E-4	-0.0976563	-4.68445E-4	1.06934E-4	-0.0976563	-6.81763E-4	1.47949E-4	-0.0976563	-9.68018E-4	2.03857E-4	-0.0976563	-0.00110992	2.27692E-4
-0.0952148	-1.11633E-4	3.91541E-7	-0.0952148	-4.49036E-4	1.03882E-4	-0.0952148	-4.68781E-4	1.07269E-4	-0.0952148	-6.83289E-4	1.49353E-4	-0.0952148	-9.68933E-4	2.04254E-4	-0.0952148	-0.00110413	2.28088E-4
-0.0927734	-1.11298E-4	2.17957E-7	-0.0927734	-4.49219E-4	1.02875E-4	-0.0927734	-4.6933E-4	1.06415E-4	-0.0927734	-6.82373E-4	1.48071E-4	-0.0927734	-9.68628E-4	2.03705E-4	-0.0927734	-0.00111511	2.3877E-4
-0.090332	-1.10931E-4	4.63562E-7	-0.090332	-4.48975E-4	1.01929E-4	-0.090332	-4.69025E-4	1.06506E-4	-0.090332	-6.82373E-4	1.47736E-4	-0.090332	-9.66187E-4	2.0163E-4	-0.090332	-0.00112213	2.33795E-4
-0.0878906	-1.10748E-4	1.80481E-7	-0.0878906	-4.48639E-4	1.00037E-4	-0.0878906	-4.69055E-4	1.04401E-4	-0.0878906	-6.82678E-4	1.48865E-4	-0.0878906	-9.65576E-4	2.00958E-4	-0.0878906	-0.00111877	2.30682E-4
-0.0854492	-1.10321E-4	5.03235E-7	-0.0854492	-4.47784E-4	9.97009E-5	-0.0854492	-4.6814E-4	1.04767E-4	-0.0854492	-6.82678E-4	1.49994E-4	-0.0854492	-9.65576E-4	2.04315E-4	-0.0854492	-0.00111542	2.30225E-4
-0.0830078	-1.10229E-4	1.76056E-7	-0.0830078	-4.47815E-4	9.99756E-5	-0.0830078	-4.68597E-4	1.05133E-4	-0.0830078	-6.82678E-4	1.48926E-4	-0.0830078	-9.65271E-4	2.02209E-4	-0.0830078	-0.00111511	2.32727E-4
-0.0805664	-1.09711E-4	4.87061E-7	-0.0805664	-4.47083E-4	1.00342E-4	-0.0805664	-4.67804E-4	1.05865E-4	-0.0805664	-6.82068E-4	1.48712E-4	-0.0805664	-9.64966E-4	2.04865E-4	-0.0805664	-0.00110809	2.26837E-4
-0.078125	-1.0968E-4	1.94519E-7	-0.078125	-4.47388E-4	1.00403E-4	-0.078125	-4.68323E-4	1.05164E-4	-0.078125	-6.82983E-4	1.50208E-4	-0.078125	-9.63745E-4	2.00104E-4	-0.078125	-0.00110779	2.34314E-4
-0.0756836	-1.091E-4	4.54712E-7	-0.0756836	-4.46625E-4	1.0144E-4	-0.0756836	-4.67499E-4	1.05469E-4	-0.0756836	-6.82678E-4	1.49536E-4	-0.0756836	-9.60693E-4	1.9986E-4	-0.0756836	-0.0011084	2.28973E-4
-0.0732422	-1.09161E-4	2.48718E-7	-0.0732422	-4.46869E-4	1.00311E-4	-0.0732422	-4.67712E-4	1.04248E-4	-0.0732422	-6.81458E-4	1.44684E-4	-0.0732422	-9.59778E-4	2.0166E-4	-0.0732422	-0.00109772	2.24121E-4
-0.0708008	-1.08521E-4	4.05579E-7	-0.0708008	-4.45801E-4	9.93652E-5	-0.0708008	-4.66949E-4	1.04401E-4	-0.0708008	-6.80237E-4	1.47858E-4	-0.0708008	-9.57336E-4	2.00836E-4	-0.0708008	-0.00109833	2.31873E-4
-0.0683594	-1.08582E-4	3.0304E-7	-0.0683594	-4.45709E-4	9.92737E-5	-0.0683594	-4.6756E-4	1.06232E-4	-0.0683594	-6.80542E-4	1.48315E-4	-0.0683594	-9.5459E-4	1.99829E-4	-0.0683594	-0.0011026	2.32483E-4
-0.065918	-1.08032E-4	3.4668E-7	-0.065918	-4.44763E-4	9.93042E-5	-0.065918	-4.67346E-4	1.0614E-4	-0.065918	-6.79016E-4	1.46729E-4	-0.065918	-9.55505E-4	2.00989E-4	-0.065918	-0.00109985	2.26257E-4
-0.0634766	-1.07941E-4	3.70483E-7	-0.0634766	-4.44489E-4	9.94263E-5	-0.0634766	-4.67438E-4	1.06049E-4	-0.0634766	-6.77795E-4	1.44775E-4	-0.0634766	-9.56421E-4	2.01324E-4	-0.0634766	-0.00109528	2.25616E-4
-0.0610352	-1.07544E-4	2.81067E-7	-0.0610352	-4.43939E-4	9.93652E-5	-0.0610352	-4.67316E-4	1.05103E-4	-0.0610352	-6.76575E-4	1.46393E-4	-0.0610352	-9.55505E-4	2.01111E-4	-0.0610352	-0.00109222	2.2699E-4
-0.0585938	-1.0733E-4	4.48608E-7	-0.0585938	-4.43756E-4	1.00128E-4	-0.0585938	-4.66614E-4	1.04462E-4	-0.0585938	-6.75964E-4	1.474E-4	-0.0585938	-9.52759E-4	2.00745E-4	-0.0585938	-0.00109589	2.30774E-4
-0.0561523	-1.07056E-4	2.30164E-7	-0.0561523	-4.43512E-4	9.96399E-5	-0.0561523	-4.66125E-4	1.02875E-4	-0.0561523	-6.74744E-4	1.46942E-4	-0.0561523	-9.53064E-4	2.00958E-4	-0.0561523	-0.00109711	2.29156E-4
-0.0537109	-1.0672E-4	5.06897E-7	-0.0537109	-4.42871E-4	9.93042E-5	-0.0537109	-4.65302E-4	1.04431E-4	-0.0537109	-6.74133E-4	1.46149E-4	-0.0537109	-9.53369E-4	2.00104E-4	-0.0537109	-0.00109711	2.25311E-4
-0.0512695	-1.06567E-4	1.77155E-7	-0.0512695	-4.42902E-4	9.92432E-5	-0.0512695	-4.65454E-4	1.04156E-4	-0.0512695	-6.74744E-4	1.49139E-4	-0.0512695	-9.53979E-4	2.01996E-4	-0.0512695	-0.00108978	2.23419E-4
-0.0488281	-1.0614E-4	5.04761E-7	-0.0488281	-4.422E-4	1.00098E-4	-0.0488281	-4.64844E-4	1.05469E-4	-0.0488281	-6.74744E-4	1.47858E-4	-0.0488281	-9.53064E-4	2.00714E-4	-0.0488281	-0.00108582	2.24579E-4
-0.0463867	-1.06079E-4	2.05536E-7	-0.0463867	-4.42261E-4	9.89075E-5	-0.0463867	-4.65393E-4	1.04889E-4	-0.0463867	-6.72607E-4	1.43066E-4	-0.0463867	-9.51843E-4	2.00745E-4	-0.0463867	-0.00108185	2.24823E-4
-0.0439453	-1.0553E-4	5.09033E-7	-0.0439453	-4.41498E-4	9.99451E-5	-0.0439453	-4.646E-4	1.05042E-4	-0.0439453	-6.70776E-4	1.44684E-4	-0.0439453	-9.48486E-4	1.98151E-4	-0.0439453	-0.0010849	2.30255E-4
-0.0415039	-1.05591E-4	2.43256E-7	-0.0415039	-4.41895E-4	9.93652E-5	-0.0415039	-4.65179E-4	1.04736E-4	-0.0415039	-6.70776E-4	1.46637E-4	-0.0415039	-9.47876E-4	1.99066E-4	-0.0415039	-0.00108368	2.27081E-4
-0.0390625	-1.0498E-4	4.66309E-7	-0.0390625	-4.4104E-4	9.9823E-5	-0.0390625	-4.64844E-4	1.06384E-4	-0.0390625	-6.69861E-4	1.46606E-4	-0.0390625	-9.48486E-4	2.01813E-4	-0.0390625	-0.00107758	2.22321E-4
-0.0366211	-1.05042E-4	2.84973E-7	-0.0366211	-4.4104E-4	9.84802E-5	-0.0366211	-4.65759E-4	1.07086E-4	-0.0366211	-6.68945E-4	1.44226E-4	-0.0366211	-9.47876E-4	1.9931E-4	-0.0366211	-0.00108002	2.30621E-4
-0.0341797	-1.04462E-4	4.16565E-7	-0.0341797	-4.40277E-4	9.93042E-5	-0.0341797	-4.65668E-4	1.06964E-4	-0.0341797	-6.66809E-4	1.43951E-4	-0.0341797	-9.41467E-4	1.95343E-4	-0.0341797	-0.00108154	2.27356E-4
-0.0317383	-1.04462E-4	3.57361E-7	-0.0317383	-4.40704E-4	1.00433E-4	-0.0317383	-4.66095E-4	1.06384E-4	-0.0317383	-6.66199E-4	1.45142E-4	-0.0317383	-9.38416E-4	1.96075E-4	-0.0317383	-0.00107849	2.23694E-4
-0.0292969	-1.04004E-4	3.53638E-7	-0.0292969	-4.40613E-4	1.01593E-4	-0.0292969	-4.65454E-4	1.04767E-4	-0.0292969	-6.64978E-4	1.45172E-4	-0.0292969	-9.39331E-4	1.99554E-4	-0.0292969	-0.00107758	2.2525E-4
-0.0268555	-1.03882E-4	4.18701E-7	-0.0268555	-4.41284E-4	1.02417E-4	-0.0268555	-4.64813E-4	1.03882E-4	-0.0268555	-6.64673E-4	1.45142E-4	-0.0268555	-9.40247E-4	1.99707E-4	-0.0268555	-0.00107941	2.27875E-4
-0.0244141	-1.03577E-4	2.85217E-7	-0.0244141	-4.4165E-4	1.026E-4	-0.0244141	-4.64172E-4	1.03149E-4	-0.0244141	-6.64978E-4	1.47888E-4	-0.0244141	-9.39331E-4	1.98883E-4	-0.0244141	-0.00107544	2.22748E-4
-0.0219727	-1.03302E-4	4.87976E-7	-0.0219727	-4.41895E-4	1.02478E-4	-0.0219727	-4.6283E-4	1.02783E-4	-0.0219727	-6.65588E-4	1.47003E-4	-0.0219727	-9.375E-4	1.97571E-4	-0.0219727	-0.001073	2.21985E-4
-0.0195313	-1.03058E-4	2.31018E-7	-0.0195313	-4.42291E-4	1.01776E-4	-0.0195313	-4.62067E-4	1.01501E-4	-0.0195313	-6.64673E-4	1.44409E-4	-0.0195313	-9.375E-4	1.96869E-4	-0.0195313	-0.00107117	2.23724E-4
-0.0170898	-1.02722E-4	5.43823E-7	-0.0170898	-4.42261E-4	1.03088E-4	-0.0170898	-4.60632E-4	1.02325E-4	-0.0170898	-6.64368E-4	1.46454E-4	-0.0170898	-9.3811E-4	1.9931E-4	-0.0170898	-0.00107025	2.22717E-4
-0.0146484	-1.026E-4	2.23511E-7	-0.0146484	-4.42627E-4	1.01715E-4	-0.0146484	-4.60175E-4	1.01501E-4	-0.0146484	-6.64978E-4	1.46973E-4	-0.0146484	-9.3689E-4	1.95953E-4	-0.0146484	-0.00106598	2.22168E-4
-0.012207	-1.02112E-4	5.40771E-7	-0.012207	-4.41986E-4	1.01196E-4	-0.012207	-4.5871E-4	1.01959E-4	-0.012207	-6.64063E-4	1.45935E-4	-0.012207	-9.34448E-4	1.9873E-4	-0.012207	-0.0010675	2.2583E-4
-0.00976563	-1.02112E-4	2.38403E-7	-0.00976563	-4.42108E-4	1.0022E-4	-0.00976563	-4.5871E-4	1.02386E-4	-0.00976563	-6.63147E-4	1.43402E-4	-0.00976563	-9.32617E-4	1.95496E-4	-0.00976563	-0.00106598	2.23328E-4
-0.00732422	-1.01563E-4	5.10864E-7	-0.00732422	-4.41101E-4	1.00067E-4	-0.00732422	-4.5755E-4	1.03424E-4	-0.00732422	-6.61621E-4	1.44501E-4	-0.00732422	-9.29871E-4	1.95801E-4	-0.00732422	-0.00106018	2.1933E-4
-0.00488281	-1.01654E-4	2.67456E-7	-0.00488281	-4.40704E-4	9.8053E-5	-0.00488281	-4.5755E-4	1.02753E-4	-0.00488281	-6.61621E-4	1.45813E-4	-0.00488281	-9.28345E-4	1.95374E-4	-0.00488281	-0.00105835	2.23633E-4
-0.00244141	-1.01044E-4	4.80957E-7	-0.00244141	-4.39178E-4	9.7229E-5	-0.00244141	-4.56573E-4	1.03333E-4	-0.00244141	-6.61011E-4	1.4566E-4	-0.00244141	-9.25293E-4	1.95282E-4	-0.00244141	-0.00105591	2.21008E-4
0	-1.01105E-4	3.23456E-7	0	-4.38721E-4	9.75952E-5	0	-4.56604E-4	1.03607E-4	0	-6.61011E-4	1.44226E-4	0	-9.22852E-4	1.95953E-4	0	-0.00105316	2.19971E-4
0.00244141	-1.00525E-4	4.05884E-7	0.00244141	-4.375E-4	9.77173E-5	0.00244141	-4.55902E-4	1.03333E-4	0.00244141	-6.60706E-4	1.47034E-4	0.00244141	-9.21021E-4	1.93542E-4	0.00244141	-0.00104919	2.18475E-4
0.00488281	-1.00494E-4	4.05579E-7	0.00488281	-4.36951E-4	9.77173E-5	0.00488281	-4.56024E-4	1.04523E-4	0.00488281	-6.61316E-4	1.46088E-4	0.00488281	-9.18274E-4	1.9278E-4	0.00488281	-0.0010434	2.16919E-4
0.00732422	-1.00098E-4	3.54919E-7	0.00732422	-4.3576E-4	9.71069E-5	0.00732422	-4.56024E-4	1.04858E-4	0.00732422	-6.59485E-4	1.43219E-4	0.00732422	-9.12476E-4	1.89697E-4	0.00732422	-0.00104523	2.20581E-4
0.00976563	-9.9884E-5	4.76685E-7	0.00976563	-4.34692E-4	9.68628E-5	0.00976563	-4.55841E-4	1.05103E-4	0.00976563	-6.57959E-4	1.42944E-4	0.00976563	-9.08813E-4	1.93726E-4	0.00976563	-0.00104309	2.17316E-4
0.012207	-9.96094E-5	2.88391E-7	0.012207	-4.33411E-4	9.56421E-5	0.012207	-4.56116E-4	1.04462E-4	0.012207	-6.57043E-4	1.44165E-4	0.012207	-9.07288E-4	1.92352E-4	0.012207	-0.00103607	2.14996E-4
0.0146484	-9.92737E-5	5.41992E-7	0.0146484	-4.32007E-4	9.55811E-5	0.0146484	-4.55414E-4	1.04584E-4	0.0146484	-6.55518E-4	1.43402E-4	0.0146484	-9.06677E-4	1.93787E-4	0.0146484	-0.00103455	2.18384E-4
0.0170898	-9.90906E-5	2.56256E-7	0.0170898	-4.31213E-4	9.57031E-5	0.0170898	-4.552E-4	1.02661E-4	0.0170898	-6.54297E-4	1.42853E-4	0.0170898	-9.06982E-4	1.93726E-4	0.0170898	-0.00103333	2.18719E-4
0.0195313	-9.86633E-5	5.60608E-7	0.0195313	-4.30023E-4	9.69238E-5	0.0195313	-4.54041E-4	1.02814E-4	0.0195313	-6.52771E-4	1.43524E-4	0.0195313	-9.06982E-4	1.95068E-4	0.0195313	-0.00102448	2.08954E-4
0.0219727	-9.84497E-5	2.51282E-7	0.0219727	-4.29718E-4	9.67407E-5	0.0219727	-4.53796E-4	1.02203E-4	0.0219727	-6.52771E-4	1.45386E-4	0.0219727	-9.05457E-4	1.93054E-4	0.0219727	-0.00102112	2.17133E-4
0.0244141	-9.79614E-5	5.5603E-7	0.0244141	-4.28558E-4	9.79309E-5	0.0244141	-4.52454E-4	1.02325E-4	0.0244141	-6.51855E-4	1.44897E-4	0.0244141	-9.0332E-4	1.92444E-4	0.0244141	-0.00102142	2.18933E-4
0.0268555	-9.79309E-5	2.72156E-7	0.0268555	-4.28284E-4	9.70764E-5	0.0268555	-4.52332E-4	1.01715E-4	0.0268555	-6.51855E-4	1.4325E-4	0.0268555	-9.00574E-4	1.89148E-4	0.0268555	-0.00101959	2.14752E-4
0.0292969	-9.73511E-5	5.43213E-7	0.0292969	-4.26758E-4	9.67102E-5	0.0292969	-4.51202E-4	1.03149E-4	0.0292969	-6.5094E-4	1.45599E-4	0.0292969	-8.97522E-4	1.91101E-4	0.0292969	-0.00101807	2.1701E-4
0.0317383	-9.73816E-5	3.23792E-7	0.0317383	-4.26208E-4	9.53979E-5	0.0317383	-4.50836E-4	1.0202E-4	0.0317383	-6.5033E-4	1.43402E-4	0.0317383	-8.95081E-4	1.9101E-4	0.0317383	-0.00101501	2.1405E-4
0.0341797	-9.67712E-5	4.91028E-7	0.0341797	-4.24896E-4	9.61304E-5	0.0341797	-4.49982E-4	1.02753E-4	0.0341797	-6.47583E-4	1.40778E-4	0.0341797	-8.92639E-4	1.90918E-4	0.0341797	-0.00100952	2.12738E-4
0.0366211	-9.67102E-5	3.84827E-7	0.0366211	-4.24835E-4	9.73511E-5	0.0366211	-4.49982E-4	1.04462E-4	0.0366211	-6.45142E-4	1.39648E-4	0.0366211	-8.89587E-4	1.88477E-4	0.0366211	-0.00100647	2.11975E-4
0.0390625	-9.61914E-5	4.11987E-7	0.0390625	-4.24347E-4	9.89075E-5	0.0390625	-4.49524E-4	1.04492E-4	0.0390625	-6.42395E-4	1.40259E-4	0.0390625	-8.87451E-4	1.88293E-4	0.0390625	-0.00100555	2.13837E-4
0.0415039	-9.60388E-5	4.66003E-7	0.0415039	-4.24255E-4	9.91211E-5	0.0415039	-4.49188E-4	1.04523E-4	0.0415039	-6.40869E-4	1.40594E-4	0.0415039	-8.8501E-4	1.89545E-4	0.0415039	-0.00100098	2.07336E-4
0.0439453	-9.56116E-5	3.50647E-7	0.0439453	-4.23859E-4	9.88464E-5	0.0439453	-4.48792E-4	1.03638E-4	0.0439453	-6.39648E-4	1.42395E-4	0.0439453	-8.81348E-4	1.87347E-4	0.0439453	-9.92126E-4	2.04834E-4
0.0463867	-9.53369E-5	5.23682E-7	0.0463867	-4.23157E-4	9.8053E-5	0.0463867	-4.47601E-4	1.02661E-4	0.0463867	-6.38428E-4	1.41815E-4	0.0463867	-8.7677E-4	1.87012E-4	0.0463867	-9.84497E-4	2.04926E-4
0.0488281	-9.50623E-5	3.05634E-7	0.0488281	-4.22729E-4	9.75037E-5	0.0488281	-4.47144E-4	1.02203E-4	0.0488281	-6.37817E-4	1.427E-4	0.0488281	-8.72192E-4	1.82892E-4	0.0488281	-9.76563E-4	2.02545E-4
0.0512695	-9.4635E-5	5.72205E-7	0.0512695	-4.21814E-4	9.80225E-5	0.0512695	-4.46228E-4	1.04279E-4	0.0512695	-6.36292E-4	1.41113E-4	0.0512695	-8.6792E-4	1.86035E-4	0.0512695	-9.75342E-4	2.10052E-4
0.0537109	-9.43909E-5	2.7478E-7	0.0537109	-4.21295E-4	9.69543E-5	0.0537109	-4.45801E-4	1.02936E-4	0.0537109	-6.35071E-4	1.39862E-4	0.0537109	-8.65479E-4	1.85425E-4	0.0537109	-9.74121E-4	2.1106E-4
0.0561523	-9.38416E-5	5.87769E-7	0.0561523	-4.20044E-4	9.71985E-5	0.0561523	-4.44336E-4	1.02661E-4	0.0561523	-6.3385E-4	1.43372E-4	0.0561523	-8.63647E-4	1.88354E-4	0.0561523	-9.67407E-4	2.03094E-4
0.0585938	-9.37195E-5	2.883E-7	0.0585938	-4.19556E-4	9.65881E-5	0.0585938	-4.43756E-4	1.01624E-4	0.0585938	-6.3324E-4	1.41418E-4	0.0585938	-8.62427E-4	1.86066E-4	0.0585938	-9.66187E-4	2.0993E-4
0.0610352	-9.30786E-5	5.87463E-7	0.0610352	-4.18091E-4	9.66797E-5	0.0610352	-4.41925E-4	1.00922E-4	0.0610352	-6.29883E-4	1.39282E-4	0.0610352	-8.58459E-4	1.82922E-4	0.0610352	-9.62219E-4	2.0517E-4
0.0634766	-9.29871E-5	3.01208E-7	0.0634766	-4.17389E-4	9.55811E-5	0.0634766	-4.41101E-4	1.00189E-4	0.0634766	-6.27136E-4	1.37207E-4	0.0634766	-8.53882E-4	1.82281E-4	0.0634766	-9.58862E-4	2.06543E-4
0.065918	-9.22546E-5	5.62439E-7	0.065918	-4.16168E-4	9.71985E-5	0.065918	-4.39819E-4	1.02509E-4	0.065918	-6.2439E-4	1.38794E-4	0.065918	-8.49915E-4	1.82373E-4	0.065918	-9.53064E-4	2.01538E-4
0.0683594	-9.21326E-5	3.69873E-7	0.0683594	-4.15771E-4	9.77173E-5	0.0683594	-4.38965E-4	1.02325E-4	0.0683594	-6.22253E-4	1.38153E-4	0.0683594	-8.45642E-4	1.82922E-4	0.0683594	-9.49097E-4	2.03369E-4
0.0708008	-9.14307E-5	4.76685E-7	0.0708008	-4.14856E-4	9.90295E-5	0.0708008	-4.37744E-4	1.02173E-4	0.0708008	-6.20117E-4	1.39008E-4	0.0708008	-8.4198E-4	1.8045E-4	0.0708008	-9.43604E-4	2.00806E-4
0.0732422	-9.11865E-5	4.54407E-7	0.0732422	-4.14368E-4	9.88464E-5	0.0732422	-4.36554E-4	1.01898E-4	0.0732422	-6.17065E-4	1.37482E-4	0.0732422	-8.36182E-4	1.79382E-4	0.0732422	-9.3811E-4	1.98761E-4
0.0756836	-9.06067E-5	4.23279E-7	0.0756836	-4.13544E-4	9.87244E-5	0.0756836	-4.3515E-4	1.00494E-4	0.0756836	-6.14929E-4	1.38245E-4	0.0756836	-8.3252E-4	1.80328E-4	0.0756836	-9.32007E-4	1.98334E-4
0.078125	-9.021E-5	5.1239E-7	0.078125	-4.12506E-4	9.82666E-5	0.078125	-4.33289E-4	1.00342E-4	0.078125	-6.12183E-4	1.3797E-4	0.078125	-8.27637E-4	1.7984E-4	0.078125	-9.26514E-4	1.97113E-4
0.0805664	-8.96606E-5	3.67126E-7	0.0805664	-4.11469E-4	9.729E-5	0.0805664	-4.32129E-4	1.00342E-4	0.0805664	-6.09436E-4	1.34583E-4	0.0805664	-8.22144E-4	1.76056E-4	0.0805664	-9.17969E-4	1.94641E-4
0.0830078	-8.90503E-5	5.85632E-7	0.0830078	-4.10217E-4	9.79004E-5	0.0830078	-4.30084E-4	1.00739E-4	0.0830078	-6.06995E-4	1.38367E-4	0.0830078	-8.16345E-4	1.75354E-4	0.0830078	-9.1095E-4	1.94946E-4
0.0854492	-8.8623E-5	3.35083E-7	0.0854492	-4.09302E-4	9.77478E-5	0.0854492	-4.28986E-4	1.00159E-4	0.0854492	-6.05164E-4	1.3739E-4	0.0854492	-8.11462E-4	1.76208E-4	0.0854492	-8.99353E-4	1.88538E-4
