Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-
0.442962646484375;134.259162661028;1.00677490234375E-05;0.443084716796875;2;2394;;
0.44189453125;134.312568660893;1.0028076171875E-05;0.44195556640625;2;2395;;
0.440826416015625;134.365974660759;9.9945068359375E-06;0.44097900390625;2;2396;;
0.43975830078125;134.419380660624;9.9334716796875E-06;0.439849853515625;2;2397;;
0.438690185546875;134.472786660489;9.912109375E-06;0.438751220703125;2;2398;;
0.4376220703125;134.526192660354;9.8419189453125E-06;0.437744140625;2;2399;;
0.436553955078125;134.579598660219;9.820556640625E-06;0.43670654296875;2;2400;;
0.43548583984375;134.633004660084;9.7076416015625E-06;0.435455322265625;2;2401;;
0.434417724609375;134.68641065995;9.68017578125E-06;0.43438720703125;2;2402;;
0.433349609375;134.739816659815;9.5550537109375E-06;0.433319091796875;2;2403;;
0.432281494140625;134.79322265968;9.552001953125E-06;0.4322509765625;2;2404;;
0.43121337890625;134.846628659545;9.5245361328125E-06;0.431243896484375;2;2405;;
0.430145263671875;134.90003465941;9.4573974609375E-06;0.43017578125;2;2406;;
0.4290771484375;134.953440659275;9.4329833984375E-06;0.429046630859375;2;2407;;
0.428009033203125;135.00684665914;9.38720703125E-06;0.428070068359375;2;2408;;
0.42694091796875;135.060252659006;9.320068359375E-06;0.427001953125;2;2409;;
0.425872802734375;135.113658658871;9.3414306640625E-06;0.4259033203125;2;2410;;
0.4248046875;135.167064658736;9.2529296875E-06;0.424835205078125;2;2411;;
0.423736572265625;135.220470658601;9.2041015625E-06;0.423736572265625;2;2412;;
0.42266845703125;135.273876658466;9.1522216796875E-06;0.4227294921875;2;2413;;
0.421600341796875;135.327282658331;9.11865234375E-06;0.421600341796875;2;2414;;
0.4205322265625;135.380688658197;9.0179443359375E-06;0.420501708984375;2;2415;;
0.419464111328125;135.434094658062;9.02099609375E-06;0.419464111328125;2;2416;;
0.41839599609375;135.487500657927;8.984375E-06;0.41839599609375;2;2417;;
0.417327880859375;135.540906657792;8.9691162109375E-06;0.417327880859375;2;2418;;
0.416259765625;135.594312657657;8.87451171875E-06;0.416290283203125;2;2419;;
0.415191650390625;135.647718657522;8.8775634765625E-06;0.41522216796875;2;2420;;
0.41412353515625;135.701124657388;8.8043212890625E-06;0.414093017578125;2;2421;;
0.413055419921875;135.754530657253;8.740234375E-06;0.4130859375;2;2422;;
0.4119873046875;135.807936657118;8.7066650390625E-06;0.412017822265625;2;2423;;
0.410919189453125;135.861342656983;8.6669921875E-06;0.410919189453125;2;2424;;
0.40985107421875;135.914748656848;8.6151123046875E-06;0.409881591796875;2;2425;;
0.408782958984375;135.968154656713;8.563232421875E-06;0.4088134765625;2;2426;;
0.40771484375;136.021560656579;8.5479736328125E-06;0.40771484375;2;2427;;
0.406646728515625;136.074966656444;8.477783203125E-06;0.406646728515625;2;2428;;
0.40557861328125;136.128372656309;8.4197998046875E-06;0.405609130859375;2;2429;;
0.404510498046875;136.181778656174;8.4014892578125E-06;0.40460205078125;2;2430;;
0.4034423828125;136.235184656039;8.3740234375E-06;0.40350341796875;2;2431;;
0.402374267578125;136.288590655904;8.306884765625E-06;0.402435302734375;2;2432;;
0.40130615234375;136.34199665577;8.2489013671875E-06;0.401336669921875;2;2433;;
0.400238037109375;136.395402655635;8.2427978515625E-06;0.400238037109375;2;2434;;
0.399169921875;136.4488086555;8.21533203125E-06;0.399169921875;2;2435;;
0.398101806640625;136.502214655365;8.154296875E-06;0.398193359375;2;2436;;
0.39703369140625;136.55562065523;8.06884765625E-06;0.397064208984375;2;2437;;
0.395965576171875;136.609026655095;8.0291748046875E-06;0.396026611328125;2;2438;;
0.3948974609375;136.662432654961;7.8857421875E-06;0.3948974609375;2;2439;;
0.393829345703125;136.715838654826;7.9498291015625E-06;0.393890380859375;2;2440;;
0.39276123046875;136.769244654691;7.9345703125E-06;0.39276123046875;2;2441;;
0.391693115234375;136.822650654556;7.8399658203125E-06;0.3917236328125;2;2442;;
0.390625;136.876056654421;7.708740234375E-06;0.390625;2;2443;;
0.389556884765625;136.929462654286;7.75146484375E-06;0.389556884765625;2;2444;;
0.38848876953125;136.982868654152;7.794189453125E-06;0.38848876953125;2;2445;;
0.387420654296875;137.036274654017;7.745361328125E-06;0.387451171875;2;2446;;
